subject_id,image,n_fix_clean,n_valid_trans
269,outman_058.jpg,12.0,11.0
269,outman_059.jpg,11.0,10.0
269,outman_060.jpg,8.0,7.0
269,outman_061.jpg,13.0,12.0
269,pat_066.jpg,12.0,11.0
269,pat_067.jpg,10.0,9.0
269,pat_068.jpg,6.0,5.0
269,pat_069.jpg,9.0,8.0
269,pat_070.jpg,8.0,7.0
269,patch_062.jpg,13.0,12.0
269,patch_063.jpg,12.0,11.0
269,patch_064.jpg,10.0,9.0
269,patch_065.jpg,12.0,11.0
269,por_071.jpg,10.0,9.0
269,por_072.jpg,14.0,13.0
269,por_073.jpg,12.0,11.0
269,por_074.jpg,10.0,9.0
269,rand_075.jpg,11.0,10.0
269,rand_076.jpg,11.0,10.0
269,rand_077.jpg,11.0,10.0
269,rand_078.jpg,11.0,10.0
269,rand_079.jpg,8.0,7.0
269,sat_080.jpg,10.0,9.0
269,sat_081.jpg,11.0,10.0
269,sat_082.jpg,12.0,11.0
269,sat_083.jpg,12.0,11.0
269,sat_084.jpg,14.0,13.0
269,sat_085.jpg,11.0,10.0
269,sat_086.jpg,12.0,11.0
269,sat_087.jpg,7.0,6.0
269,soc_088.jpg,13.0,12.0
269,soc_089.jpg,12.0,11.0
269,soc_090.jpg,13.0,12.0
269,soc_091.jpg,13.0,12.0
269,soc_092.jpg,11.0,10.0
269,soc_093.jpg,12.0,11.0
269,soc_094.jpg,12.0,11.0
269,soc_095.jpg,8.0,7.0
269,soc_096.jpg,2.0,1.0
269,soc_097.jpg,13.0,12.0
269,soc_098.jpg,13.0,12.0
269,soc_099.jpg,12.0,11.0
269,soc_100.jpg,10.0,9.0
270,act_001.jpg,16.0,15.0
270,act_002.jpg,14.0,13.0
270,act_003.jpg,18.0,17.0
270,act_004.jpg,17.0,16.0
270,act_005.jpg,16.0,15.0
270,art_006.jpg,19.0,18.0
270,art_007.jpg,14.0,13.0
270,art_008.jpg,14.0,13.0
270,art_009.jpg,17.0,16.0
270,art_010.jpg,17.0,16.0
270,art_011.jpg,16.0,15.0
270,cat_012.jpg,15.0,14.0
270,cat_013.jpg,,
270,cat_014.jpg,9.0,8.0
270,cat_015.jpg,18.0,17.0
270,ind_016.jpg,13.0,12.0
270,ind_017.jpg,,
270,ind_018.jpg,17.0,16.0
270,ind_019.jpg,15.0,14.0
270,ind_020.jpg,15.0,14.0
270,ind_021.jpg,16.0,15.0
270,ind_022.jpg,15.0,14.0
270,ind_023.jpg,16.0,15.0
270,ind_024.jpg,15.0,14.0
270,ind_025.jpg,18.0,17.0
270,land_026.jpg,17.0,16.0
270,land_027.jpg,13.0,12.0
270,land_028.jpg,2.0,1.0
270,land_029.jpg,15.0,14.0
270,land_030.jpg,14.0,13.0
270,low_031.jpg,8.0,7.0
270,low_032.jpg,13.0,12.0
270,low_033.jpg,12.0,11.0
270,low_034.jpg,7.0,6.0
270,low_035.jpg,13.0,12.0
270,low_036.jpg,14.0,13.0
270,mood_37.jpg,17.0,16.0
270,mood_38.jpg,12.0,11.0
270,mood_39.jpg,19.0,18.0
270,mood_40.jpg,14.0,13.0
270,mood_41.jpg,19.0,18.0
270,mood_42.jpg,18.0,17.0
270,mood_43.jpg,16.0,15.0
270,mood_44.jpg,19.0,18.0
270,mood_45.jpg,17.0,16.0
270,mood_46.jpg,17.0,16.0
270,noi_047.jpg,13.0,12.0
270,noi_048.jpg,6.0,5.0
270,noi_049.jpg,19.0,18.0
270,noi_050.jpg,13.0,12.0
270,noi_051.jpg,15.0,14.0
270,noi_052.jpg,17.0,16.0
270,noi_053.jpg,12.0,11.0
270,outman_054.jpg,16.0,15.0
270,outman_055.jpg,17.0,16.0
270,outman_056.jpg,10.0,9.0
270,outman_057.jpg,17.0,16.0
270,outman_058.jpg,11.0,10.0
270,outman_059.jpg,11.0,10.0
270,outman_060.jpg,12.0,11.0
270,outman_061.jpg,18.0,17.0
270,pat_066.jpg,10.0,9.0
270,pat_067.jpg,10.0,9.0
270,pat_068.jpg,17.0,16.0
270,pat_069.jpg,14.0,13.0
270,pat_070.jpg,11.0,10.0
270,patch_062.jpg,12.0,11.0
270,patch_063.jpg,15.0,14.0
270,patch_064.jpg,13.0,12.0
270,patch_065.jpg,14.0,13.0
270,por_071.jpg,18.0,17.0
270,por_072.jpg,18.0,17.0
270,por_073.jpg,16.0,15.0
270,por_074.jpg,16.0,15.0
270,rand_075.jpg,16.0,15.0
270,rand_076.jpg,15.0,14.0
270,rand_077.jpg,15.0,14.0
270,rand_078.jpg,16.0,15.0
270,rand_079.jpg,19.0,18.0
270,sat_080.jpg,4.0,3.0
270,sat_081.jpg,13.0,12.0
270,sat_082.jpg,19.0,18.0
270,sat_083.jpg,12.0,11.0
270,sat_084.jpg,15.0,14.0
270,sat_085.jpg,17.0,16.0
270,sat_086.jpg,16.0,15.0
270,sat_087.jpg,14.0,13.0
270,soc_088.jpg,16.0,15.0
270,soc_089.jpg,15.0,14.0
270,soc_090.jpg,16.0,15.0
270,soc_091.jpg,16.0,15.0
270,soc_092.jpg,14.0,13.0
270,soc_093.jpg,15.0,14.0
270,soc_094.jpg,17.0,16.0
270,soc_095.jpg,17.0,16.0
270,soc_096.jpg,15.0,14.0
270,soc_097.jpg,14.0,13.0
270,soc_098.jpg,18.0,17.0
270,soc_099.jpg,19.0,18.0
270,soc_100.jpg,16.0,15.0
271,act_001.jpg,15.0,14.0
271,act_002.jpg,13.0,12.0
271,act_003.jpg,18.0,17.0
271,act_004.jpg,14.0,13.0
271,act_005.jpg,16.0,15.0
271,art_006.jpg,14.0,13.0
271,art_007.jpg,13.0,12.0
271,art_008.jpg,16.0,15.0
271,art_009.jpg,13.0,12.0
271,art_010.jpg,13.0,12.0
271,art_011.jpg,15.0,14.0
271,cat_012.jpg,14.0,13.0
271,cat_013.jpg,12.0,11.0
271,cat_014.jpg,17.0,16.0
271,cat_015.jpg,15.0,14.0
271,ind_016.jpg,15.0,14.0
271,ind_017.jpg,15.0,14.0
271,ind_018.jpg,11.0,10.0
271,ind_019.jpg,14.0,13.0
271,ind_020.jpg,11.0,10.0
271,ind_021.jpg,17.0,16.0
271,ind_022.jpg,13.0,12.0
271,ind_023.jpg,14.0,13.0
271,ind_024.jpg,16.0,15.0
271,ind_025.jpg,11.0,10.0
271,land_026.jpg,17.0,16.0
271,land_027.jpg,15.0,14.0
271,land_028.jpg,16.0,15.0
271,land_029.jpg,14.0,13.0
271,land_030.jpg,8.0,7.0
271,low_031.jpg,11.0,10.0
271,low_032.jpg,12.0,11.0
271,low_033.jpg,13.0,12.0
271,low_034.jpg,11.0,10.0
271,low_035.jpg,14.0,13.0
271,low_036.jpg,13.0,12.0
271,mood_37.jpg,17.0,16.0
271,mood_38.jpg,15.0,14.0
271,mood_39.jpg,15.0,14.0
271,mood_40.jpg,18.0,17.0
271,mood_41.jpg,17.0,16.0
271,mood_42.jpg,17.0,16.0
271,mood_43.jpg,14.0,13.0
271,mood_44.jpg,18.0,17.0
271,mood_45.jpg,17.0,16.0
271,mood_46.jpg,15.0,14.0
271,noi_047.jpg,15.0,14.0
271,noi_048.jpg,13.0,12.0
271,noi_049.jpg,13.0,12.0
271,noi_050.jpg,8.0,7.0
271,noi_051.jpg,11.0,10.0
271,noi_052.jpg,12.0,11.0
271,noi_053.jpg,12.0,11.0
271,outman_054.jpg,9.0,8.0
271,outman_055.jpg,10.0,9.0
271,outman_056.jpg,12.0,11.0
271,outman_057.jpg,15.0,14.0
271,outman_058.jpg,12.0,11.0
271,outman_059.jpg,13.0,12.0
271,outman_060.jpg,10.0,9.0
271,outman_061.jpg,14.0,13.0
271,pat_066.jpg,9.0,8.0
271,pat_067.jpg,12.0,11.0
271,pat_068.jpg,11.0,10.0
271,pat_069.jpg,10.0,9.0
271,pat_070.jpg,18.0,17.0
271,patch_062.jpg,10.0,9.0
271,patch_063.jpg,14.0,13.0
271,patch_064.jpg,14.0,13.0
271,patch_065.jpg,8.0,7.0
271,por_071.jpg,13.0,12.0
271,por_072.jpg,14.0,13.0
271,por_073.jpg,15.0,14.0
271,por_074.jpg,12.0,11.0
271,rand_075.jpg,10.0,9.0
271,rand_076.jpg,13.0,12.0
271,rand_077.jpg,11.0,10.0
271,rand_078.jpg,12.0,11.0
271,rand_079.jpg,12.0,11.0
271,sat_080.jpg,9.0,8.0
271,sat_081.jpg,16.0,15.0
271,sat_082.jpg,10.0,9.0
271,sat_083.jpg,16.0,15.0
271,sat_084.jpg,,
271,sat_085.jpg,12.0,11.0
271,sat_086.jpg,8.0,7.0
271,sat_087.jpg,14.0,13.0
271,soc_088.jpg,13.0,12.0
271,soc_089.jpg,17.0,16.0
271,soc_090.jpg,14.0,13.0
271,soc_091.jpg,15.0,14.0
271,soc_092.jpg,9.0,8.0
271,soc_093.jpg,12.0,11.0
271,soc_094.jpg,16.0,15.0
271,soc_095.jpg,17.0,16.0
271,soc_096.jpg,15.0,14.0
271,soc_097.jpg,14.0,13.0
271,soc_098.jpg,17.0,16.0
271,soc_099.jpg,17.0,16.0
271,soc_100.jpg,17.0,16.0
273,act_001.jpg,8.0,7.0
273,act_002.jpg,16.0,15.0
273,act_003.jpg,15.0,14.0
273,act_004.jpg,13.0,12.0
273,act_005.jpg,8.0,7.0
273,art_006.jpg,13.0,12.0
273,art_007.jpg,16.0,15.0
273,art_008.jpg,14.0,13.0
273,art_009.jpg,17.0,16.0
273,art_010.jpg,8.0,7.0
273,art_011.jpg,6.0,5.0
273,cat_012.jpg,9.0,8.0
273,cat_013.jpg,13.0,12.0
273,cat_014.jpg,16.0,15.0
273,cat_015.jpg,7.0,6.0
273,ind_016.jpg,9.0,8.0
273,ind_017.jpg,14.0,13.0
273,ind_018.jpg,14.0,13.0
273,ind_019.jpg,9.0,8.0
273,ind_020.jpg,11.0,10.0
273,ind_021.jpg,15.0,14.0
273,ind_022.jpg,15.0,14.0
273,ind_023.jpg,9.0,8.0
273,ind_024.jpg,18.0,17.0
273,ind_025.jpg,15.0,14.0
273,land_026.jpg,16.0,15.0
273,land_027.jpg,10.0,9.0
273,land_028.jpg,15.0,14.0
273,land_029.jpg,14.0,13.0
273,land_030.jpg,10.0,9.0
273,low_031.jpg,7.0,6.0
273,low_032.jpg,15.0,14.0
273,low_033.jpg,8.0,7.0
273,low_034.jpg,9.0,8.0
273,low_035.jpg,12.0,11.0
273,low_036.jpg,12.0,11.0
273,mood_37.jpg,12.0,11.0
273,mood_38.jpg,17.0,16.0
273,mood_39.jpg,17.0,16.0
273,mood_40.jpg,15.0,14.0
273,mood_41.jpg,17.0,16.0
273,mood_42.jpg,12.0,11.0
273,mood_43.jpg,17.0,16.0
273,mood_44.jpg,15.0,14.0
273,mood_45.jpg,16.0,15.0
273,mood_46.jpg,15.0,14.0
273,noi_047.jpg,17.0,16.0
273,noi_048.jpg,17.0,16.0
273,noi_049.jpg,9.0,8.0
273,noi_050.jpg,11.0,10.0
273,noi_051.jpg,14.0,13.0
273,noi_052.jpg,12.0,11.0
273,noi_053.jpg,11.0,10.0
273,outman_054.jpg,11.0,10.0
273,outman_055.jpg,14.0,13.0
273,outman_056.jpg,13.0,12.0
273,outman_057.jpg,13.0,12.0
273,outman_058.jpg,10.0,9.0
273,outman_059.jpg,16.0,15.0
273,outman_060.jpg,14.0,13.0
273,outman_061.jpg,14.0,13.0
273,pat_066.jpg,17.0,16.0
273,pat_067.jpg,14.0,13.0
273,pat_068.jpg,15.0,14.0
273,pat_069.jpg,12.0,11.0
273,pat_070.jpg,12.0,11.0
273,patch_062.jpg,14.0,13.0
273,patch_063.jpg,10.0,9.0
273,patch_064.jpg,11.0,10.0
273,patch_065.jpg,13.0,12.0
273,por_071.jpg,14.0,13.0
273,por_072.jpg,15.0,14.0
273,por_073.jpg,16.0,15.0
273,por_074.jpg,14.0,13.0
273,rand_075.jpg,8.0,7.0
273,rand_076.jpg,7.0,6.0
273,rand_077.jpg,12.0,11.0
273,rand_078.jpg,14.0,13.0
273,rand_079.jpg,13.0,12.0
273,sat_080.jpg,10.0,9.0
273,sat_081.jpg,16.0,15.0
273,sat_082.jpg,15.0,14.0
273,sat_083.jpg,12.0,11.0
273,sat_084.jpg,6.0,5.0
273,sat_085.jpg,16.0,15.0
273,sat_086.jpg,17.0,16.0
273,sat_087.jpg,13.0,12.0
273,soc_088.jpg,11.0,10.0
273,soc_089.jpg,19.0,18.0
273,soc_090.jpg,12.0,11.0
273,soc_091.jpg,14.0,13.0
273,soc_092.jpg,11.0,10.0
273,soc_093.jpg,12.0,11.0
273,soc_094.jpg,15.0,14.0
273,soc_095.jpg,15.0,14.0
273,soc_096.jpg,13.0,12.0
273,soc_097.jpg,12.0,11.0
273,soc_098.jpg,15.0,14.0
273,soc_099.jpg,10.0,9.0
273,soc_100.jpg,15.0,14.0
274,act_001.jpg,10.0,9.0
274,act_002.jpg,18.0,17.0
274,act_003.jpg,12.0,11.0
274,act_004.jpg,6.0,5.0
274,act_005.jpg,15.0,14.0
274,art_006.jpg,6.0,5.0
274,art_007.jpg,10.0,9.0
274,art_008.jpg,8.0,7.0
274,art_009.jpg,14.0,13.0
274,art_010.jpg,11.0,10.0
274,art_011.jpg,10.0,9.0
274,cat_012.jpg,13.0,12.0
274,cat_013.jpg,13.0,12.0
274,cat_014.jpg,14.0,13.0
274,cat_015.jpg,5.0,4.0
274,ind_016.jpg,8.0,7.0
274,ind_017.jpg,11.0,10.0
274,ind_018.jpg,12.0,11.0
274,ind_019.jpg,14.0,13.0
274,ind_020.jpg,8.0,7.0
274,ind_021.jpg,12.0,11.0
274,ind_022.jpg,12.0,11.0
274,ind_023.jpg,10.0,9.0
274,ind_024.jpg,11.0,10.0
274,ind_025.jpg,15.0,14.0
274,land_026.jpg,8.0,7.0
274,land_027.jpg,14.0,13.0
274,land_028.jpg,9.0,8.0
274,land_029.jpg,12.0,11.0
274,land_030.jpg,2.0,1.0
274,low_031.jpg,8.0,7.0
274,low_032.jpg,8.0,7.0
274,low_033.jpg,11.0,10.0
274,low_034.jpg,9.0,8.0
274,low_035.jpg,8.0,7.0
274,low_036.jpg,3.0,2.0
274,mood_37.jpg,14.0,13.0
274,mood_38.jpg,15.0,14.0
274,mood_39.jpg,14.0,13.0
274,mood_40.jpg,14.0,13.0
274,mood_41.jpg,15.0,14.0
274,mood_42.jpg,13.0,12.0
274,mood_43.jpg,13.0,12.0
274,mood_44.jpg,14.0,13.0
274,mood_45.jpg,16.0,15.0
274,mood_46.jpg,16.0,15.0
274,noi_047.jpg,10.0,9.0
274,noi_048.jpg,3.0,2.0
274,noi_049.jpg,10.0,9.0
274,noi_050.jpg,12.0,11.0
274,noi_051.jpg,7.0,6.0
274,noi_052.jpg,2.0,1.0
274,noi_053.jpg,8.0,7.0
274,outman_054.jpg,9.0,8.0
274,outman_055.jpg,11.0,10.0
274,outman_056.jpg,14.0,13.0
274,outman_057.jpg,13.0,12.0
274,outman_058.jpg,8.0,7.0
274,outman_059.jpg,11.0,10.0
274,outman_060.jpg,9.0,8.0
274,outman_061.jpg,9.0,8.0
274,pat_066.jpg,6.0,5.0
274,pat_067.jpg,11.0,10.0
274,pat_068.jpg,10.0,9.0
274,pat_069.jpg,8.0,7.0
274,pat_070.jpg,3.0,2.0
274,patch_062.jpg,7.0,6.0
274,patch_063.jpg,13.0,12.0
274,patch_064.jpg,8.0,7.0
274,patch_065.jpg,13.0,12.0
274,por_071.jpg,10.0,9.0
274,por_072.jpg,10.0,9.0
274,por_073.jpg,9.0,8.0
274,por_074.jpg,9.0,8.0
274,rand_075.jpg,12.0,11.0
274,rand_076.jpg,8.0,7.0
274,rand_077.jpg,9.0,8.0
274,rand_078.jpg,7.0,6.0
274,rand_079.jpg,12.0,11.0
274,sat_080.jpg,13.0,12.0
274,sat_081.jpg,11.0,10.0
274,sat_082.jpg,12.0,11.0
274,sat_083.jpg,12.0,11.0
274,sat_084.jpg,11.0,10.0
274,sat_085.jpg,11.0,10.0
274,sat_086.jpg,10.0,9.0
274,sat_087.jpg,11.0,10.0
274,soc_088.jpg,9.0,8.0
274,soc_089.jpg,10.0,9.0
274,soc_090.jpg,10.0,9.0
274,soc_091.jpg,9.0,8.0
274,soc_092.jpg,14.0,13.0
274,soc_093.jpg,13.0,12.0
274,soc_094.jpg,11.0,10.0
274,soc_095.jpg,11.0,10.0
274,soc_096.jpg,14.0,13.0
274,soc_097.jpg,12.0,11.0
274,soc_098.jpg,13.0,12.0
274,soc_099.jpg,13.0,12.0
274,soc_100.jpg,12.0,11.0
275,act_001.jpg,14.0,13.0
275,act_002.jpg,17.0,16.0
275,act_003.jpg,18.0,17.0
275,act_004.jpg,17.0,16.0
275,act_005.jpg,16.0,15.0
275,art_006.jpg,19.0,18.0
275,art_007.jpg,18.0,17.0
275,art_008.jpg,16.0,15.0
275,art_009.jpg,16.0,15.0
275,art_010.jpg,15.0,14.0
275,art_011.jpg,16.0,15.0
275,cat_012.jpg,16.0,15.0
275,cat_013.jpg,16.0,15.0
275,cat_014.jpg,20.0,19.0
275,cat_015.jpg,19.0,18.0
275,ind_016.jpg,16.0,15.0
275,ind_017.jpg,15.0,14.0
275,ind_018.jpg,15.0,14.0
275,ind_019.jpg,16.0,15.0
275,ind_020.jpg,16.0,15.0
275,ind_021.jpg,16.0,15.0
275,ind_022.jpg,17.0,16.0
275,ind_023.jpg,16.0,15.0
275,ind_024.jpg,17.0,16.0
275,ind_025.jpg,12.0,11.0
275,land_026.jpg,16.0,15.0
275,land_027.jpg,13.0,12.0
275,land_028.jpg,10.0,9.0
275,land_029.jpg,17.0,16.0
275,land_030.jpg,16.0,15.0
275,low_031.jpg,18.0,17.0
275,low_032.jpg,14.0,13.0
275,low_033.jpg,18.0,17.0
275,low_034.jpg,15.0,14.0
275,low_035.jpg,13.0,12.0
275,low_036.jpg,15.0,14.0
275,mood_37.jpg,14.0,13.0
275,mood_38.jpg,19.0,18.0
275,mood_39.jpg,17.0,16.0
275,mood_40.jpg,15.0,14.0
275,mood_41.jpg,18.0,17.0
275,mood_42.jpg,18.0,17.0
275,mood_43.jpg,19.0,18.0
275,mood_44.jpg,18.0,17.0
275,mood_45.jpg,15.0,14.0
275,mood_46.jpg,17.0,16.0
275,noi_047.jpg,17.0,16.0
275,noi_048.jpg,14.0,13.0
275,noi_049.jpg,11.0,10.0
275,noi_050.jpg,16.0,15.0
275,noi_051.jpg,18.0,17.0
275,noi_052.jpg,16.0,15.0
275,noi_053.jpg,8.0,7.0
275,outman_054.jpg,15.0,14.0
275,outman_055.jpg,17.0,16.0
275,outman_056.jpg,16.0,15.0
275,outman_057.jpg,16.0,15.0
275,outman_058.jpg,16.0,15.0
275,outman_059.jpg,17.0,16.0
275,outman_060.jpg,15.0,14.0
275,outman_061.jpg,17.0,16.0
275,pat_066.jpg,15.0,14.0
275,pat_067.jpg,19.0,18.0
275,pat_068.jpg,17.0,16.0
275,pat_069.jpg,15.0,14.0
275,pat_070.jpg,17.0,16.0
275,patch_062.jpg,16.0,15.0
275,patch_063.jpg,13.0,12.0
275,patch_064.jpg,12.0,11.0
275,patch_065.jpg,17.0,16.0
275,por_071.jpg,14.0,13.0
275,por_072.jpg,12.0,11.0
275,por_073.jpg,15.0,14.0
275,por_074.jpg,14.0,13.0
275,rand_075.jpg,17.0,16.0
275,rand_076.jpg,16.0,15.0
275,rand_077.jpg,11.0,10.0
275,rand_078.jpg,14.0,13.0
275,rand_079.jpg,17.0,16.0
275,sat_080.jpg,18.0,17.0
275,sat_081.jpg,9.0,8.0
275,sat_082.jpg,17.0,16.0
275,sat_083.jpg,5.0,4.0
275,sat_084.jpg,16.0,15.0
275,sat_085.jpg,21.0,20.0
275,sat_086.jpg,15.0,14.0
275,sat_087.jpg,16.0,15.0
275,soc_088.jpg,17.0,16.0
275,soc_089.jpg,11.0,10.0
275,soc_090.jpg,14.0,13.0
275,soc_091.jpg,16.0,15.0
275,soc_092.jpg,14.0,13.0
275,soc_093.jpg,10.0,9.0
275,soc_094.jpg,15.0,14.0
275,soc_095.jpg,15.0,14.0
275,soc_096.jpg,16.0,15.0
275,soc_097.jpg,15.0,14.0
275,soc_098.jpg,16.0,15.0
275,soc_099.jpg,16.0,15.0
275,soc_100.jpg,16.0,15.0
276,act_001.jpg,12.0,11.0
276,act_002.jpg,15.0,14.0
276,act_003.jpg,17.0,16.0
276,act_004.jpg,17.0,16.0
276,act_005.jpg,16.0,15.0
276,art_006.jpg,13.0,12.0
276,art_007.jpg,17.0,16.0
276,art_008.jpg,11.0,10.0
276,art_009.jpg,12.0,11.0
276,art_010.jpg,17.0,16.0
276,art_011.jpg,9.0,8.0
276,cat_012.jpg,15.0,14.0
276,cat_013.jpg,12.0,11.0
276,cat_014.jpg,18.0,17.0
276,cat_015.jpg,21.0,20.0
276,ind_016.jpg,7.0,6.0
276,ind_017.jpg,16.0,15.0
276,ind_018.jpg,13.0,12.0
276,ind_019.jpg,16.0,15.0
276,ind_020.jpg,16.0,15.0
276,ind_021.jpg,1.0,0.0
276,ind_022.jpg,17.0,16.0
276,ind_023.jpg,10.0,9.0
276,ind_024.jpg,16.0,15.0
276,ind_025.jpg,14.0,13.0
276,land_026.jpg,11.0,10.0
276,land_027.jpg,15.0,14.0
276,land_028.jpg,15.0,14.0
276,land_029.jpg,17.0,16.0
276,land_030.jpg,13.0,12.0
276,low_031.jpg,12.0,11.0
276,low_032.jpg,12.0,11.0
276,low_033.jpg,15.0,14.0
276,low_034.jpg,15.0,14.0
276,low_035.jpg,10.0,9.0
276,low_036.jpg,14.0,13.0
276,mood_37.jpg,19.0,18.0
276,mood_38.jpg,14.0,13.0
276,mood_39.jpg,16.0,15.0
276,mood_40.jpg,11.0,10.0
276,mood_41.jpg,20.0,19.0
276,mood_42.jpg,18.0,17.0
276,mood_43.jpg,21.0,20.0
276,mood_44.jpg,14.0,13.0
276,mood_45.jpg,13.0,12.0
276,mood_46.jpg,13.0,12.0
276,noi_047.jpg,13.0,12.0
276,noi_048.jpg,16.0,15.0
276,noi_049.jpg,14.0,13.0
276,noi_050.jpg,10.0,9.0
276,noi_051.jpg,11.0,10.0
276,noi_052.jpg,8.0,7.0
276,noi_053.jpg,15.0,14.0
276,outman_054.jpg,9.0,8.0
276,outman_055.jpg,15.0,14.0
276,outman_056.jpg,17.0,16.0
276,outman_057.jpg,6.0,5.0
276,outman_058.jpg,14.0,13.0
276,outman_059.jpg,16.0,15.0
276,outman_060.jpg,13.0,12.0
276,outman_061.jpg,18.0,17.0
276,pat_066.jpg,17.0,16.0
276,pat_067.jpg,14.0,13.0
276,pat_068.jpg,16.0,15.0
276,pat_069.jpg,19.0,18.0
276,pat_070.jpg,11.0,10.0
276,patch_062.jpg,17.0,16.0
276,patch_063.jpg,12.0,11.0
276,patch_064.jpg,14.0,13.0
276,patch_065.jpg,15.0,14.0
276,por_071.jpg,18.0,17.0
276,por_072.jpg,17.0,16.0
276,por_073.jpg,20.0,19.0
276,por_074.jpg,16.0,15.0
276,rand_075.jpg,13.0,12.0
276,rand_076.jpg,11.0,10.0
276,rand_077.jpg,12.0,11.0
276,rand_078.jpg,16.0,15.0
276,rand_079.jpg,14.0,13.0
276,sat_080.jpg,20.0,19.0
276,sat_081.jpg,15.0,14.0
276,sat_082.jpg,14.0,13.0
276,sat_083.jpg,16.0,15.0
276,sat_084.jpg,17.0,16.0
276,sat_085.jpg,14.0,13.0
276,sat_086.jpg,18.0,17.0
276,sat_087.jpg,16.0,15.0
276,soc_088.jpg,15.0,14.0
276,soc_089.jpg,12.0,11.0
276,soc_090.jpg,14.0,13.0
276,soc_091.jpg,15.0,14.0
276,soc_092.jpg,11.0,10.0
276,soc_093.jpg,15.0,14.0
276,soc_094.jpg,16.0,15.0
276,soc_095.jpg,15.0,14.0
276,soc_096.jpg,12.0,11.0
276,soc_097.jpg,16.0,15.0
276,soc_098.jpg,21.0,20.0
276,soc_099.jpg,16.0,15.0
276,soc_100.jpg,16.0,15.0
278,act_001.jpg,13.0,12.0
278,act_002.jpg,14.0,13.0
278,act_003.jpg,11.0,10.0
278,act_004.jpg,9.0,8.0
278,act_005.jpg,9.0,8.0
278,art_006.jpg,9.0,8.0
278,art_007.jpg,10.0,9.0
278,art_008.jpg,11.0,10.0
278,art_009.jpg,11.0,10.0
278,art_010.jpg,13.0,12.0
278,art_011.jpg,10.0,9.0
278,cat_012.jpg,11.0,10.0
278,cat_013.jpg,11.0,10.0
278,cat_014.jpg,,
278,cat_015.jpg,1.0,0.0
278,ind_016.jpg,14.0,13.0
278,ind_017.jpg,,
278,ind_018.jpg,1.0,0.0
278,ind_019.jpg,16.0,15.0
278,ind_020.jpg,12.0,11.0
278,ind_021.jpg,2.0,1.0
278,ind_022.jpg,2.0,1.0
278,ind_023.jpg,,
278,ind_024.jpg,10.0,9.0
278,ind_025.jpg,10.0,9.0
278,land_026.jpg,12.0,11.0
278,land_027.jpg,11.0,10.0
278,land_028.jpg,8.0,7.0
278,land_029.jpg,2.0,1.0
278,land_030.jpg,3.0,2.0
278,low_031.jpg,,
278,low_032.jpg,15.0,14.0
278,low_033.jpg,15.0,14.0
278,low_034.jpg,14.0,13.0
278,low_035.jpg,11.0,10.0
278,low_036.jpg,8.0,7.0
278,mood_37.jpg,13.0,12.0
278,mood_38.jpg,16.0,15.0
278,mood_39.jpg,18.0,17.0
278,mood_40.jpg,15.0,14.0
278,mood_41.jpg,14.0,13.0
278,mood_42.jpg,11.0,10.0
278,mood_43.jpg,15.0,14.0
278,mood_44.jpg,12.0,11.0
278,mood_45.jpg,13.0,12.0
278,mood_46.jpg,17.0,16.0
278,noi_047.jpg,11.0,10.0
278,noi_048.jpg,10.0,9.0
278,noi_049.jpg,9.0,8.0
278,noi_050.jpg,9.0,8.0
278,noi_051.jpg,13.0,12.0
278,noi_052.jpg,4.0,3.0
278,noi_053.jpg,2.0,1.0
278,outman_054.jpg,13.0,12.0
278,outman_055.jpg,11.0,10.0
278,outman_056.jpg,6.0,5.0
278,outman_057.jpg,12.0,11.0
278,outman_058.jpg,12.0,11.0
278,outman_059.jpg,10.0,9.0
278,outman_060.jpg,9.0,8.0
278,outman_061.jpg,14.0,13.0
278,pat_066.jpg,10.0,9.0
278,pat_067.jpg,12.0,11.0
278,pat_068.jpg,15.0,14.0
278,pat_069.jpg,17.0,16.0
278,pat_070.jpg,16.0,15.0
278,patch_062.jpg,14.0,13.0
278,patch_063.jpg,11.0,10.0
278,patch_064.jpg,14.0,13.0
278,patch_065.jpg,5.0,4.0
278,por_071.jpg,14.0,13.0
278,por_072.jpg,9.0,8.0
278,por_073.jpg,11.0,10.0
278,por_074.jpg,11.0,10.0
278,rand_075.jpg,13.0,12.0
278,rand_076.jpg,15.0,14.0
278,rand_077.jpg,12.0,11.0
278,rand_078.jpg,9.0,8.0
278,rand_079.jpg,10.0,9.0
278,sat_080.jpg,13.0,12.0
278,sat_081.jpg,9.0,8.0
278,sat_082.jpg,10.0,9.0
278,sat_083.jpg,12.0,11.0
278,sat_084.jpg,10.0,9.0
278,sat_085.jpg,11.0,10.0
278,sat_086.jpg,11.0,10.0
278,sat_087.jpg,10.0,9.0
278,soc_088.jpg,12.0,11.0
278,soc_089.jpg,10.0,9.0
278,soc_090.jpg,15.0,14.0
278,soc_091.jpg,12.0,11.0
278,soc_092.jpg,12.0,11.0
278,soc_093.jpg,12.0,11.0
278,soc_094.jpg,13.0,12.0
278,soc_095.jpg,15.0,14.0
278,soc_096.jpg,13.0,12.0
278,soc_097.jpg,12.0,11.0
278,soc_098.jpg,15.0,14.0
278,soc_099.jpg,8.0,7.0
278,soc_100.jpg,,
279,act_001.jpg,19.0,18.0
279,act_002.jpg,18.0,17.0
279,act_003.jpg,18.0,17.0
279,act_004.jpg,19.0,18.0
279,act_005.jpg,13.0,12.0
